  File "C:\Users\Movie Computer\Desktop\certification-data-scraper\Scrapers\US\merx.py", line 66, in extract_info
    reference = self.driver.find_element_by_xpath('//span[contains(string(), "Reference")]/following-sibling::div').text
  File "C:\Users\Movie Computer\AppData\Local\Programs\Python\Python38\lib\site-packages\selenium\webdriver\remote\webdriver.py", line 394, in find_element_by_xpath
    return self.find_element(by=By.XPATH, value=xpath)
  File "C:\Users\Movie Computer\AppData\Local\Programs\Python\Python38\lib\site-packages\selenium\webdriver\remote\webdriver.py", line 976, in find_element
    return self.execute(Command.FIND_ELEMENT, {
  File "C:\Users\Movie Computer\AppData\Local\Programs\Python\Python38\lib\site-packages\selenium\webdriver\remote\webdriver.py", line 321, in execute
    self.error_handler.check_response(response)
  File "C:\Users\Movie Computer\AppData\Local\Programs\Python\Python38\lib\site-packages\selenium\webdriver\remote\errorhandler.py", line 242, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.NoSuchElementException: Message: no such element: Unable to locate element: {"method":"xpath","selector":"//span[contains(string(), "Reference")]/following-sibling::div"}
  (Session info: chrome=91.0.4472.114)

2021-07-02 20:33:20,414 - INFO - Stopped at page 1 and on opportunity 11
2021-07-02 20:33:20,414 - INFO - Sheet ID is 1XpiDFTavCGNXO7Yq39NggA1I9kxBS-_s342HdoEZYiI
2021-07-02 20:33:20,417 - WARNING - Retry no. 5
2021-07-02 20:33:20,417 - WARNING - Maximum retries exceeded, quitting program and saving logs.
